ini_id,legislatura,cap,cap_label,model_version
356221,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356219,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
356218,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
356217,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
356215,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
356214,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356213,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356210,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356208,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356206,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356203,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356202,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
356198,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356197,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356196,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
356194,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356193,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356192,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356191,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
356190,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356189,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356188,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356187,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356186,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
356185,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356184,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
356183,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
356182,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356181,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
356180,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
356179,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
356178,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356177,L17,18,Comércio internacional,xlm-roberta-large-pooled-cap-v3
356176,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
356175,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
356172,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356168,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356167,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356165,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356162,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356161,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356160,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356158,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
356157,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
356156,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356155,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356154,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356153,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356152,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356151,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
356150,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356148,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356146,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356145,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356144,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356143,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356142,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356139,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356138,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356137,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
356136,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356131,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356130,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
356129,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356127,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
356126,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356125,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
356124,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
356123,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
356122,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356120,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356119,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356118,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356113,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356112,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356111,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356110,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356108,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356107,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356106,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
356105,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356103,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356102,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
356101,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
356098,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
356097,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356096,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356095,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356094,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
356092,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356091,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
356090,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
356088,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356087,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
356086,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
356085,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
356084,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356083,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
356082,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356080,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
356079,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
356078,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
356077,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356076,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
356075,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
356074,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356073,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356072,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356071,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356069,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356068,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356067,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
356066,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356065,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
356064,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356063,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
356062,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
356060,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
356059,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
356057,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346059,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
346056,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
346054,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
346053,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
346052,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
346051,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346050,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
346049,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
346048,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
346047,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
346046,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
346045,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346044,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
346043,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346042,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
346041,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
346040,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
346038,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
346033,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
346032,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346031,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
346030,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
346029,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346028,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
346027,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
346026,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
346023,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
346022,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
346021,L17,18,Comércio internacional,xlm-roberta-large-pooled-cap-v3
346019,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
346018,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
346017,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
346016,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
346015,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
346014,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
346013,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
346012,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
346011,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
346010,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
346009,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
346008,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
346005,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
346004,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
346002,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
346000,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
345998,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
345997,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
345995,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
345994,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
345993,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
345990,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
345989,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
345986,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
345985,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
345984,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
345983,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
345982,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
345981,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
345980,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
345979,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
345978,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
345976,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
345975,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
345970,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
345969,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
345968,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
345967,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
345966,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
345965,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
345964,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
345963,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
335963,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
335961,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
335959,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
335958,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
335957,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
335956,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
335955,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
335954,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
335952,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
335950,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
335949,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
335948,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
335947,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
335942,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
335940,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
335939,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
335938,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
335936,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
335935,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
335930,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
335928,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
335926,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
335925,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
335924,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
335923,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
325923,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315928,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315926,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315925,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315924,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315923,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315922,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315919,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315918,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315917,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315916,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315915,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315914,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315913,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315912,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315911,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315905,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315904,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315902,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315901,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315900,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315899,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315898,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315897,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315895,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315894,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315893,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315892,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315891,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315890,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315889,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315887,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315886,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315885,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315883,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315882,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315881,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315880,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315879,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315878,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315876,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315875,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315874,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315873,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315870,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315869,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315868,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315867,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315865,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315864,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315862,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315861,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315860,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315858,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315857,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315855,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315854,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315853,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315852,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315850,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315849,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315848,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315845,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315844,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315843,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315842,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315841,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315840,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315839,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315837,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315836,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315835,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315834,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315833,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315832,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315831,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315830,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315829,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315828,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315827,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315826,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315825,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315824,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315822,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315821,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315820,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315818,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315817,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315816,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315815,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315810,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315809,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315808,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315807,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315806,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315805,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315798,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315804,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315803,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315801,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315800,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315795,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315794,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315792,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315791,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315790,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315789,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315788,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315786,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315785,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315783,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315782,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315781,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315780,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315779,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315778,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315776,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315775,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315773,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315772,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315770,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315769,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315768,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315767,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315766,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315762,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315761,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315759,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315757,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315756,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315755,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315754,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315753,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315752,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315751,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315747,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315746,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315745,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315744,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315742,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315741,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315740,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315737,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315735,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315733,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315732,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315731,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315730,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315729,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315725,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315722,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315721,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315720,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315719,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315718,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315715,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315714,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315713,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315712,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
